,open,high,low,close,volume,MA20,MA50,RSI,MA_short,MA_long,cross_up,cross_down,position,returns,strategy_returns,cumulative_returns,cumulative_strategy
2025-04-30 16:50:31.734158,59368.746436195135,59969.21429795506,58038.28558831021,59688.27760456796,5038.593377392816,59848.016844468904,60387.89200451961,38.537871358829,59848.016844468904,60387.89200451961,False,False,-1,0.013932789596168282,-0.013932789596168282,1.970038335025958,0.616993729474519
2025-04-30 17:50:31.734158,59530.74943220493,60132.911627590904,58630.7126347032,59765.12463492383,3046.9275020328696,59809.19692229979,60381.98770598808,43.95126435542024,59809.19692229979,60381.98770598808,False,False,-1,0.0012874727407110598,-0.0012874727407110598,1.9725747056804597,0.6161993668666309
2025-04-30 18:50:31.734158,59714.052840365126,60645.970498751725,59321.614602388276,59509.193639015786,8650.992022440765,59715.734765306566,60396.77122232629,42.90874466357103,59715.734765306566,60396.77122232629,False,False,-1,-0.0042822799663081446,0.0042822799663081446,1.9641275885362781,0.6188381050706158
2025-04-30 19:50:31.734158,59514.41965118029,59940.70252667309,59314.883309850455,59584.28446960228,4850.651356341603,59598.39203522426,60420.68984967316,39.93244877595015,59598.39203522426,60420.68984967316,False,False,-1,0.0012618357936757807,-0.0012618357936757807,1.9666059950308392,0.6180572329991472
2025-04-30 20:50:31.734158,60388.020387718956,60690.34077107136,58035.33713611182,59911.975615791234,6509.210121174351,59544.46326412172,60467.00513088935,49.09785521803259,59544.46326412172,60467.00513088935,False,False,-1,0.005499623753242089,-0.005499623753242089,1.977421588074379,0.614658150759682
2025-04-30 21:50:31.734158,60093.199957718876,60492.06247056888,59296.30831199346,59943.00398675379,6525.437911243957,59521.689139226066,60494.202551027825,48.72566797790253,59521.689139226066,60494.202551027825,False,False,-1,0.0005178993121766062,-0.0005178993121766062,1.9784456933547259,0.6143398197261798
2025-04-30 22:50:31.734158,59823.15722806302,60895.730880432486,59936.074219543654,59969.07133024324,6462.862069792288,59471.9096294269,60509.769266388634,59.140760259988454,59471.9096294269,60509.769266388634,False,False,-1,0.0004348688213091645,-0.0004348688213091645,1.9793060577014192,0.6140726624928922
2025-04-30 23:50:31.734158,59546.54994980047,60027.96004530664,59536.22040698619,59549.588646326316,6033.862080546374,59430.54499079966,60525.16988563789,58.23113357771644,59430.54499079966,60525.16988563789,False,False,-1,-0.006994983824359702,0.006994983824359702,1.9654608438443406,0.6183680908340115
2025-05-01 00:50:31.734158,59172.30719129442,60127.37079574057,59152.17747476646,59153.56042456287,8403.631734383098,59376.032319145816,60505.58646421241,50.6854701913082,59376.032319145816,60505.58646421241,False,False,-1,-0.006650393911459496,0.006650393911459496,1.9523897550152263,0.6224804822203348
2025-05-01 01:50:31.734158,58101.33388427654,59024.86448487649,57299.80228692836,58313.709590250175,8313.560323724701,59262.93992636724,60457.390593681426,52.128073156191434,59262.93992636724,60457.390593681426,False,False,-1,-0.014197807000708607,0.014197807000708607,1.9246701020833594,0.6313183399686072
2025-05-01 02:50:31.734158,59094.288206591315,59902.06364873809,59070.35911030744,59365.16796492945,4754.301153443732,59231.385169530186,60434.08762067078,59.96334380459745,59231.385169530186,60434.08762067078,False,False,-1,0.01803106648620889,-0.01803106648620889,1.959373956658043,0.6199349970066702
2025-05-01 03:50:31.734158,58826.14170247903,59267.318762699506,58051.737672100004,58620.562352461806,6722.614433175596,59159.353250447,60425.85115741394,52.00367431346389,59159.353250447,60425.85115741394,False,False,-1,-0.012542803094695687,0.012542803094695687,1.9347979149308063,0.6277107196056356
2025-05-01 04:50:31.734158,58452.5336967677,58351.15292012826,57370.692099757114,58206.53156255139,1925.4632007401806,59106.55494027749,60381.808520912455,45.32014562058233,59106.55494027749,60381.808520912455,False,False,-1,-0.007062893518847813,0.007062893518847813,1.9211326432771614,0.6321441735788494
2025-05-01 05:50:31.734158,57951.62354417735,58377.007338097894,56935.98370429371,57777.19953197699,1816.954104415151,59050.24544145945,60345.8198668253,40.76719867377627,59050.24544145945,60345.8198668253,False,False,-1,-0.007376011231884139,0.007376011231884139,1.9069623473224098,0.6368068761033372
2025-05-01 06:50:31.734158,58757.7019252797,58728.224440991864,58281.188416097284,58315.866486910774,5319.247649691357,59011.19021592545,60340.31509022497,37.803199546017886,59011.19021592545,60340.31509022497,False,False,-1,0.00932317521958903,-0.00932317521958903,1.9247412914236555,0.6308698140163866
2025-05-01 07:50:31.734158,57983.11387927103,58346.41626013839,56852.14296819726,58140.60900870269,9101.836212454193,59011.07631204865,60319.00007230101,35.810905081118634,59011.07631204865,60319.00007230101,False,False,-1,-0.003005313798216891,0.003005313798216891,1.918956839862542,0.6327657757733286
2025-05-01 08:50:31.734158,59383.96369973587,60321.494315771604,57622.22919254483,58890.96658107405,6849.99732271326,59035.18042821325,60283.38093037307,45.029488639804434,59035.18042821325,60283.38093037307,False,False,-1,0.01290591180871603,-0.01290591180871603,1.9437227276025404,0.6245993564756243
2025-05-01 09:50:31.734158,58225.116530283914,59449.21230437359,57997.65945562021,58488.58453529485,7022.947803828348,59039.668959618335,60223.06862713207,41.6310735264382,59039.668959618335,60223.06862713207,False,False,-1,-0.006832661597177991,0.006832661597177991,1.9304419279660885,0.6288670325122374
2025-05-01 10:50:31.734158,58360.68436515835,58683.29165648051,58248.13943228065,58657.693361396254,2419.0598087155117,59035.952617257615,60159.33734439713,40.181985139398634,59035.952617257615,60159.33734439713,False,False,-1,0.002891313363881265,-0.002891313363881265,1.9360234405106136,0.6270487808570304
2025-05-01 11:50:31.734158,57646.417277275716,58910.16318476868,57305.75739674403,58158.19745820753,5079.73999841955,59000.45843927717,60078.444844923084,36.98385302185186,59000.45843927717,60078.444844923084,False,False,-1,-0.008515437184194785,0.008515437184194785,1.9195373545158168,0.6323883753618443
2025-05-01 12:50:31.734158,59314.493295174696,60051.72111082803,59422.868635034974,59446.99926363868,4607.118504860442,58988.3945222307,60013.053148276966,46.78481879035515,58988.3945222307,60013.053148276966,False,False,-1,0.022160277686688712,-0.022160277686688712,1.9620748353218591,0.6183744733579919
2025-05-01 13:50:31.734158,58588.218980916514,59318.607470390554,57977.04245221843,58736.1525409881,8046.805120787738,58936.94591753391,59924.30312752504,45.16400404206645,58936.94591753391,59924.30312752504,False,False,-1,-0.011957655246786825,0.011957655246786825,1.9386130208726844,0.6257687821238201
2025-05-01 14:50:31.734158,59078.70829916436,59277.92026857434,58699.97276460182,58923.75729589144,2240.416870950412,58907.67410037769,59835.89665820822,48.59906888169317,58907.67410037769,59835.89665820822,False,False,-1,0.0031940252602078445,-0.0031940252602078445,1.9448049998311197,0.6237700608266672
2025-05-01 15:50:31.734158,59378.05641189956,60128.17622530413,58946.2924762194,59305.73575321782,5852.71906597724,58893.74666455848,59753.845098215155,56.40518770955785,58893.74666455848,59753.845098215155,False,False,-1,0.006482588260762867,-0.006482588260762867,1.957412369892498,0.6197264163529369
2025-05-01 16:50:31.734158,59200.48555521867,59962.34000890941,59123.665437338364,59555.727540455846,9202.163522939665,58875.934260791706,59677.5102449263,51.37242098034987,58875.934260791706,59677.5102449263,False,False,-1,0.004215305384259738,-0.004215305384259738,1.9656634607945223,0.6171140802533164
2025-05-01 17:50:31.734158,59329.53672922168,59622.575294420196,58974.5771524936,59446.267273896345,9032.139006871581,58851.09742514884,59607.99951479731,56.54561306753436,58851.09742514884,59607.99951479731,False,False,-1,-0.001837946929372114,0.001837946929372114,1.962050675672576,0.6182483031821903
2025-05-01 18:50:31.734158,59259.81851993799,59623.34092394333,58289.04686787929,59370.08718282341,8671.033987729483,58821.14821777784,59540.29903719394,59.74589581697031,58821.14821777784,59540.29903719394,False,False,-1,-0.001281494946048345,0.001281494946048345,1.9595363176478109,0.6190405852581211
2025-05-01 19:50:31.734158,58870.63666007482,59811.061985252636,59198.6549474363,59398.086394777994,4374.86781642745,58813.57310520043,59493.439779024644,64.55503298410551,58813.57310520043,59493.439779024644,False,False,-1,0.0004716046966271037,-0.0004716046966271037,1.960460444178425,0.6187486428107106
2025-05-01 20:50:31.734158,59020.689935249546,59980.205965445944,59156.15166246767,59311.59752256803,9469.90621589552,58821.47496010068,59445.99657235735,59.73162655056958,58821.47496010068,59445.99657235735,False,False,-1,-0.0014560885284271574,0.0014560885284271574,1.9576058402152217,0.6196495956114871
2025-05-01 21:50:31.734158,59660.81086937641,60321.21841853779,59426.09190610627,59891.637321412105,8247.704577934346,58900.37134665877,59421.9830083774,65.85864888335826,58900.37134665877,59421.9830083774,False,False,-1,0.009779534240725418,-0.009779534240725418,1.9767503135594504,0.6135897111739529
2025-05-01 22:50:31.734158,61658.49365727686,61289.558104818265,61088.09119905113,61219.66345113404,8660.27187316813,58993.09612096901,59437.73879222315,69.09267255071629,58993.09612096901,59437.73879222315,False,False,-1,0.02217381572981547,-0.02217381572981547,2.0205824107561727,0.599984085984671
2025-05-01 23:50:31.734158,60945.1648934171,61258.381856633474,59653.19318133391,60886.88070889646,9391.184148924885,59106.41203879074,59444.64594483495,69.89031015795014,59106.41203879074,59444.64594483495,False,False,-1,-0.005435879968585744,0.005435879968585744,2.0095987673046665,0.6032455274591454
2025-05-02 00:50:31.734158,60265.582746626555,60098.313471968286,59960.97723767301,60066.711249916145,9433.011390526728,59199.421023158975,59418.41143425567,60.54675264466916,59199.421023158975,59418.41143425567,False,False,-1,-0.013470380637523371,0.013470380637523371,1.9825287069803748,0.6113714743319036
2025-05-02 01:50:31.734158,59565.74789834271,60434.62195715466,59420.205040701054,60015.4543496725,3160.5846693399176,59311.33376404375,59380.09773982414,64.90186183842151,59311.33376404375,59380.09773982414,False,False,-1,-0.0008533328890003578,0.0008533328890003578,1.980836950031321,0.6118931777183477
2025-05-02 02:50:31.734158,61932.60130817547,62583.29910909325,61365.45454910169,61564.99228103221,2149.1894059945016,59473.79005374983,59391.586564687954,66.31141832731994,59473.79005374983,59391.586564687954,True,False,1,0.0258189819297463,-0.0258189819297463,2.0319801434499536,0.5960947188199026
2025-05-02 03:50:31.734158,61481.88571300936,61762.15394391078,60529.5654921046,61084.4998690175,7217.874492141837,59620.984596765564,59405.30683237497,68.7507507377598,59620.984596765564,59405.30683237497,False,False,1,-0.007804636924526154,-0.007804636924526154,2.01612127619248,0.5914424159668857
2025-05-02 04:50:31.734158,61449.49909505805,62776.769006184106,61624.21116916977,62069.682281051064,6068.925609734281,59779.920381764416,59427.407247471456,72.28122707843872,59779.920381764416,59427.407247471456,False,False,1,0.01612818987052478,0.01612818987052478,2.048637662936917,0.6009813115490815
2025-05-02 05:50:31.734158,62855.56520346294,63271.89819493025,63021.782317046935,63078.01509826405,3946.8385506873888,60009.39190991287,59481.429921059316,74.54012740701745,60009.39190991287,59481.429921059316,False,False,1,0.016245174458075384,0.016245174458075384,2.081918139172711,0.6107443578012393
2025-05-02 06:50:31.734158,62903.11491809841,63528.117867887406,62225.48765203934,62747.57448200638,7160.0455609931405,60213.88596594338,59531.50513354665,70.54910377276602,60213.88596594338,59531.50513354665,False,False,1,-0.005238602003295512,-0.005238602003295512,2.0710117986381436,0.6075449111849602
2025-05-02 07:50:31.734158,63293.95117610722,63297.620208865344,62868.006605860515,63090.676658284676,1557.9718958432957,60460.50992594723,59581.807517795896,72.77746876563953,60460.50992594723,59581.807517795896,False,False,1,0.0054679751227146856,0.0054679751227146856,2.0823360396319455,0.6108669516452515
2025-05-02 08:50:31.734158,63852.07311803729,64286.96185314218,63561.34786673066,64069.42696092892,1424.8748484629507,60691.63131081175,59663.27079498107,76.3930696507765,60691.63131081175,59663.27079498107,False,False,1,0.01551339047995004,0.01551339047995004,2.1146401317252286,0.6203435691974211
2025-05-02 09:50:31.734158,63746.14162181626,64597.417554561995,63157.765994810856,63843.66264510355,4188.79525781584,60947.00681601752,59738.92003320064,74.42525837739043,60947.00681601752,59738.92003320064,False,False,1,-0.003523744889478153,-0.003523744889478153,2.1071886793679764,0.618157636715741
2025-05-02 10:50:31.734158,63532.89151374026,64388.55200624067,63168.0764080678,63723.22675780926,2744.619610889448,61186.98028911342,59828.13461303798,74.14866230283143,61186.98028911342,59828.13461303798,False,False,1,-0.0018864188285026007,-0.0018864188285026007,2.103213638968009,0.6169915325108577
2025-05-02 11:50:31.734158,63410.919770574306,63972.46053834651,62979.624199943864,63375.93053820719,7467.004456638197,61390.490028362874,59917.58543363537,69.57122783324351,61390.490028362874,59917.58543363537,False,False,1,-0.005450072717158916,-0.005450072717158916,2.091750971695913,0.6136288837928022
2025-05-02 12:50:31.734158,63144.51606071567,63138.58709652077,61964.33705636159,62768.788828558594,9532.19654117373,61551.14309276802,59991.02179025474,59.46818760707655,61551.14309276802,59991.02179025474,False,False,1,-0.009580004656224661,-0.009580004656224661,2.0717119876474035,0.6077503162288732
2025-05-02 13:50:31.734158,62140.442978276995,62689.6652824468,62141.02077554289,62380.9346302861,6954.64672316163,61697.876460587504,60075.782741135685,59.07053144298012,61697.876460587504,60075.782741135685,False,False,1,-0.006179093232654975,-0.006179093232654975,2.058910686124521,0.6039949703627194
2025-05-02 14:50:31.734158,61956.77712438318,62242.542192290544,60935.63206905527,61648.28279899588,6893.059304148074,61811.786241396134,60140.570711959954,59.70498906199975,61811.786241396134,60140.570711959954,False,False,1,-0.01174480369094233,-0.01174480369094233,2.034729184298805,0.5969011680054928
2025-05-02 15:50:31.734158,61429.41488517428,62317.93156645457,61425.23313693313,61670.44520871855,1059.3601607762484,61925.40418209316,60206.00333799046,60.19190327451732,61925.40418209316,60206.00333799046,False,False,1,0.00035949760019970967,0.00035949760019970967,2.035460664557617,0.5971157525429471
2025-05-02 16:50:31.734158,60950.75655473026,61374.972891079255,60688.69733312952,61210.17359885048,5610.492745521671,62020.33298590729,60255.56640579526,47.47635281971237,62020.33298590729,60255.56640579526,False,False,1,-0.007463406633604119,-0.007463406633604119,2.0202691939313175,0.5926592348743885
2025-05-02 17:50:31.734158,61603.27020435469,61378.48204501063,60838.78980540834,61352.157474692045,8353.911881576434,62093.35899357129,60305.24793493278,52.0000208507578,62093.35899357129,60305.24793493278,False,False,1,0.0023196123698663307,0.0023196123698663307,2.0249554353440207,0.5940339745667187
2025-05-02 18:50:31.734158,60698.850927863896,60421.95514023134,60290.85150316243,60420.33241573699,6887.0832880421585,62053.39244180142,60319.889031156155,37.57647914986311,62053.39244180142,60319.889031156155,False,False,1,-0.015188138401480589,-0.015188138401480589,1.9942001319351854,0.5850117043458177
2025-05-02 19:50:31.734158,60878.6376744605,60934.851533910856,59766.98592702577,60620.5728838328,3050.0414618395102,62040.07705054824,60336.99799613433,28.923879504640425,62040.07705054824,60336.99799613433,False,False,1,0.003314123906469124,0.003314123906469124,2.0008091582667156,0.5869505056207545
2025-05-02 20:50:31.734158,60720.2790950082,61476.82400801575,60076.414599079915,61122.40258956528,8636.277235844807,62092.86161753071,60369.26217514532,36.45985663982303,62092.86161753071,60369.26217514532,False,False,1,0.008278207906318169,0.008278207906318169,2.017372272459713,0.5918094039370017
2025-05-02 21:50:31.734158,59788.25627635762,60574.11424509144,58720.92716567786,59927.87353278953,9679.390517936641,62088.482576686554,60376.13395640907,26.92306528593781,62088.482576686554,60376.13395640907,False,False,1,-0.01954322811550735,-0.01954322811550735,1.9779463059451334,0.5802435377549584
2025-05-02 22:50:31.734158,60401.55016377216,60444.36221881447,59940.622323632495,60154.019803465184,3510.935627502434,62017.933952808206,60380.97484016255,17.907196425803832,62017.933952808206,60380.97484016255,False,False,1,0.0037736408342925465,0.0037736408342925465,1.9854103648932862,0.5824331684628649
2025-05-02 23:50:31.734158,60904.98142577115,61299.18516187741,60324.994423029864,60892.33352771629,2863.84907949226,62008.32563574314,60399.96143098179,27.684326073962268,62008.32563574314,60399.96143098179,False,False,1,0.012273722133006482,0.012273722133006482,2.0097787400319773,0.5895817913336246
2025-05-03 00:50:31.734158,59845.250086932756,60751.13803973208,59762.305736826886,60168.26124526868,4046.742141874083,61913.25458395402,60403.945229282304,25.368565346928676,61913.25458395402,60403.945229282304,False,False,1,-0.01189102536394071,-0.01189102536394071,1.9858804100583483,0.582571059298759
2025-05-03 01:50:31.734158,61313.70160735498,61310.88522269403,59996.57160571608,61173.517006138434,1568.4245548990398,61818.02967934774,60436.42379647855,36.01513978442041,61818.02967934774,60436.42379647855,False,False,1,0.01670740918990421,0.01670740918990421,2.0190593266714076,0.5923043123686593
2025-05-03 02:50:31.734158,61207.099697041245,62076.81132007818,61024.348395698944,61426.64074052519,8860.89405778188,61751.982992273675,60481.885402797794,41.07645154342727,61751.982992273675,60481.885402797794,False,False,1,0.004137799276137111,0.004137799276137111,2.0274137888917863,0.5947551487236312
2025-05-03 03:50:31.734158,61552.72400184983,61150.42513737292,59198.80459177828,61005.34595583726,9363.69532479233,61647.716457151306,60535.71813010953,40.89460416754928,61647.716457151306,60535.71813010953,False,False,1,-0.006858502754001017,-0.006858502754001017,2.013508765837172,0.5906760188981539
2025-05-03 04:50:31.734158,61444.569540550416,61224.11125019116,60133.41715008581,60973.596838009755,6699.727356698172,61492.924951005356,60567.88670757114,45.07729561883962,61492.924951005356,60567.88670757114,False,False,1,-0.0005204317315156137,-0.0005204317315156137,2.0124608719837456,0.590368612354874
2025-05-03 05:50:31.734158,61495.4923025371,61928.98969695732,60512.545349935564,61310.30531428992,7879.013315681013,61366.25708446467,60621.68156680771,47.487633507530845,61366.25708446467,60621.68156680771,False,False,1,0.00552220130911274,0.00552220130911274,2.0235740860455524,0.5936287466788792
2025-05-03 06:50:31.734158,61775.16154492223,61584.03061506419,60809.627233663305,61357.62087790449,7017.856096916405,61247.97679046943,60684.70335311477,51.09149253540032,61247.97679046943,60684.70335311477,False,False,1,0.0007717391615000846,0.0007717391615000846,2.0251357574139504,0.5940868732300835
2025-05-03 07:50:31.734158,61702.569292529486,61852.96051027983,61607.79993772054,61682.58680213943,4396.188063608822,61163.30960366605,60762.81109851802,52.38151728131116,61163.30960366605,60762.81109851802,False,False,1,0.005296260180647883,0.005296260180647883,2.035861403286348,0.5972333118806176
2025-05-03 08:50:31.734158,61365.85819763946,61994.80022458448,60504.117867125395,61131.89497505893,6688.381258488392,61081.46491099106,60819.13166828098,55.42660822215142,61081.46491099106,60819.13166828098,False,False,1,-0.008927832888185439,-0.008927832888185439,2.0176855728943006,0.5919013126768898
2025-05-03 09:50:31.734158,61687.66646321788,61546.462430039144,60774.94142844095,61235.22379824771,8526.881537876015,61024.17936938915,60881.02396407188,54.75785712486713,61024.17936938915,60881.02396407188,False,False,1,0.0016902604316606507,0.0016902604316606507,2.0210959869816962,0.5929017800451556
2025-05-03 10:50:31.734158,60462.834169217094,61392.79410027844,60014.00544896304,60388.70742887184,8289.166692121904,60961.20060088295,60910.97878102783,44.60836348208513,60961.20060088295,60910.97878102783,False,False,1,-0.013824010379465457,-0.013824010379465457,1.9931563350797652,0.5847054996838078
2025-05-03 11:50:31.734158,60246.71496919916,61083.18645202034,59576.169988346024,60323.68412082974,1729.5177377500706,60893.862546488504,60947.68077273853,53.48762156868465,60893.862546488504,60947.68077273853,False,True,-1,-0.0010767461469296524,-0.0010767461469296524,1.9910102116757395,0.5840759202899347
2025-05-03 12:50:31.734158,59273.514350040794,60313.424735043336,59105.59270455516,59783.05186471799,5163.4086448880535,60822.506459781864,60970.187942804965,46.90291837344535,60822.506459781864,60970.187942804965,False,False,-1,-0.008962188964269036,0.008962188964269036,1.9731664019289124,0.5893105190570525
2025-05-03 13:50:31.734158,59318.77907836429,59930.91718089512,59106.93959735312,59343.44622793125,4575.89317561525,60722.07089744384,60993.89291819944,36.39007001628076,60722.07089744384,60993.89291819944,False,False,-1,-0.007353348868530785,0.007353348868530785,1.9586570209998655,0.5936439248955738
2025-05-03 14:50:31.734158,60334.198842396436,61003.3206209136,59903.88431870753,60086.81446182464,7768.0787120187815,60705.39499974821,61006.68922216316,49.286753263257886,60705.39499974821,61006.68922216316,False,False,-1,0.01252654304972789,-0.01252654304972789,1.983192222493072,0.5862076187141599
2025-05-03 15:50:31.734158,61030.51739867034,61674.3943395199,60129.795855871635,60743.312862948325,5512.38345591205,60711.531998704,61046.83242860237,45.98751733833603,60711.531998704,61046.83242860237,False,False,-1,0.010925831349251958,-0.010925831349251958,2.0048602462491796,0.5798028131364424
2025-05-03 16:50:31.734158,61264.61809133934,61714.33853998602,60560.12253844166,61110.50806425975,4147.309977124776,60710.93727243871,61090.56744396973,47.11288765883604,60710.93727243871,61090.56744396973,False,False,-1,0.006045030868499168,-0.006045030868499168,2.0169796883247826,0.57629788723339
2025-05-03 17:50:31.734158,60293.20659000673,61041.76649292072,60021.37426900526,60456.832734223324,7357.147845338814,60737.38523251041,61113.58938358984,45.1946132553977,60737.38523251041,61113.58938358984,False,False,-1,-0.010696610955174268,0.010696610955174268,1.9954048412942837,0.5824623215274145
2025-05-03 18:50:31.734158,59672.997662778886,60451.1098695826,59918.13497584343,60268.69999317357,5262.206683023089,60743.11924199583,61127.848832644195,43.98927398425344,60743.11924199583,61127.848832644195,False,False,-1,-0.0031118524166956485,0.0031118524166956485,1.989195435916616,0.5842748583102937
2025-05-03 19:50:31.734158,60847.23461831508,61509.05953455893,60509.43426099359,60998.27094192821,3309.616249776775,60748.41611270643,61158.88890600484,47.50632664641906,60748.41611270643,61158.88890600484,False,False,-1,0.012105304226526892,-0.012105304226526892,2.0132752518344055,0.5772020333985367
2025-05-03 20:50:31.734158,60992.058866217776,61300.16541539139,60212.27688641618,61085.013418879265,9013.75230349203,60794.25372138695,61193.18743072594,47.835056121573814,60794.25372138695,61193.18743072594,False,False,-1,0.001422048127128539,-0.001422048127128539,2.016138226135671,0.5763812243279676
2025-05-03 21:50:31.734158,62380.56708545669,63518.455729070774,62185.22493885172,62478.323471635405,2017.4306333774653,60859.49404466179,61254.7921722631,55.402669476027455,60859.49404466179,61254.7921722631,False,False,-1,0.022809359853975586,-0.022809359853975586,2.0621250484509552,0.5632343375691959
2025-05-03 22:50:31.734158,62909.99348843151,63558.17436995403,62634.26734564176,62716.02650403916,1162.7893619693791,60923.963332837506,61322.880751892524,61.23289958794934,60923.963332837506,61322.880751892524,False,False,-1,0.0038045680356910694,-0.0038045680356910694,2.0699705434958897,0.5610914742118766
2025-05-03 23:50:31.734158,63456.798017663874,63010.96967809501,62471.654602861134,62832.9683027003,2295.1992938323547,61015.34445018065,61381.707371518285,61.30759765979267,61015.34445018065,61381.707371518285,False,False,-1,0.001864623847839031,-0.001864623847839031,2.0738302599356166,0.5600452496682419
2025-05-04 00:50:31.734158,62687.90578794737,63458.21926291539,62481.67874060445,62649.21075294593,2472.789281476098,61099.125145927464,61410.298317554516,67.65423228062971,61099.125145927464,61410.298317554516,False,False,-1,-0.0029245403284006155,0.0029245403284006155,2.0677652597061775,0.5616831245866258
2025-05-04 01:50:31.734158,62663.06856364575,63503.58021086583,62558.68303409782,62731.047624582425,5842.379800428091,61170.16226144209,61447.18165586823,68.75194388290095,61170.16226144209,61447.18165586823,False,False,-1,0.0013062713903804202,-0.0013062713903804202,2.070466322306954,0.5609494139905189
2025-05-04 02:50:31.734158,62560.088123194175,63319.44813854127,61529.95267786597,62641.278051521214,6623.789505733337,61234.345120122925,61498.67299190034,73.94583224291718,61234.345120122925,61498.67299190034,False,False,-1,-0.0014310230174767735,0.0014310230174767735,2.0675034373428223,0.5617521455135794
2025-05-04 03:50:31.734158,63107.078988883855,63379.966205126555,62504.397300951685,63067.85558630149,5037.500206529192,61303.60855933103,61559.721016632924,81.2708604848091,61303.60855933103,61559.721016632924,False,False,-1,0.0068098472452848835,-0.0068098472452848835,2.081582819930228,0.5579266992129209
2025-05-04 04:50:31.734158,63380.01136560723,64461.00809653059,63509.009242607644,63643.58930514537,2837.541207510782,61429.19327583534,61601.29295711519,80.7283671920797,61429.19327583534,61601.29295711519,False,False,-1,0.009128798077747247,-0.009128798077747247,2.100585169175479,0.5528334990336221
2025-05-04 05:50:31.734158,63211.674900843456,64201.61876400464,62682.82344075626,63173.707957607716,2189.7180891453268,61526.11748380334,61643.077118887,71.69674749536456,61526.11748380334,61643.077118887,False,False,-1,-0.007383011433952258,0.007383011433952258,2.085076524853466,0.5569150750780593
2025-05-04 06:50:31.734158,62517.28139961642,63067.38477652177,60620.27139821363,62376.68051424018,5429.367722113539,61625.516138071755,61649.21708355078,60.49779262870185,61625.516138071755,61649.21708355078,False,False,-1,-0.012616442332344602,0.012616442332344602,2.0587702771191267,0.5639413620067949
2025-05-04 07:50:31.734158,61340.913937352285,61406.448960740956,61247.80726121442,61276.66961914532,6089.347788578309,61673.16541298754,61613.1901739684,56.328835828095336,61673.16541298754,61613.1901739684,True,False,1,-0.017634970088601154,0.017634970088601154,2.02246392486283,0.5738864510575097
2025-05-04 08:50:31.734158,61724.06117300815,61604.07677184583,61056.0977232677,61583.176744059965,3735.652345331266,61763.17165695465,61589.90221920946,59.96514734912328,61763.17165695465,61589.90221920946,False,False,1,0.005002019966484639,0.005002019966484639,2.0325803297964886,0.5767570425441944
2025-05-04 09:50:31.734158,61054.994853276454,61190.63122260942,60008.19599545769,60922.86910912277,2983.9595260687674,61842.14280101422,61546.54606822624,49.42230619132168,61842.14280101422,61546.54606822624,False,False,1,-0.010722208074478545,-0.010722208074478545,2.0107865805723186,0.5705729335256147
2025-05-04 10:50:31.734158,59104.530862629836,59748.909644366,59266.57204815543,59632.84708211841,1725.3345416268453,61819.444432028904,61457.81447065002,40.60619935954693,61819.444432028904,61457.81447065002,False,False,1,-0.021174676207282972,-0.021174676207282972,1.96820882580675,0.5584912364055702
2025-05-04 11:50:31.734158,60058.3463524456,60342.02401710069,59727.47520516856,59867.7065736041,1236.2003829300943,61775.66411756169,61378.295349220025,30.135121687719973,61775.66411756169,61378.295349220025,False,False,1,0.003938424928165318,0.003938424928165318,1.9759604685101424,0.5606908122131917
2025-05-04 12:50:31.734158,61159.33374934825,61618.07538898355,61100.162001933895,61365.218612830904,1951.6278775256192,61788.399644990255,61331.13518632047,41.3749720969689,61788.399644990255,61331.13518632047,False,False,1,0.02501368642517976,0.02501368642517976,2.0253865240580065,0.5747157563713718
2025-05-04 13:50:31.734158,61027.066921706144,62566.449332553806,61119.5483138004,61363.28839467409,7678.714710555465,61833.72242801279,61290.882343449804,40.476084264844594,61833.72242801279,61290.882343449804,False,False,1,-3.1454595949442776e-05,-3.1454595949442776e-05,2.025322816343251,0.5746976789194694
2025-05-04 14:50:31.734158,61526.44353403011,63521.30766521686,61293.844419406174,61868.0951881122,4096.167851385005,61913.69218775972,61272.868470640875,45.140371510088,61913.69218775972,61272.868470640875,False,False,1,0.00822652772764254,0.00822652772764254,2.0419841906493255,0.5794254453101123
2025-05-04 15:50:31.734158,62053.12724125599,62886.49236128941,61857.156288581755,61918.905132007865,1246.77023861712,61959.7238972637,61263.62788067531,44.9277587631346,61959.7238972637,61263.62788067531,False,False,1,0.0008212624575101302,0.0008212624575101302,2.043661195603935,0.5799013056752715
2025-05-04 16:50:31.734158,61792.43981530713,62157.119137056696,61503.50065339918,61861.2836688603,5573.4874466891015,61998.53740976276,61267.8878980726,45.108899168533384,61998.53740976276,61267.8878980726,False,False,1,-0.000930595639970111,-0.000930595639970111,2.0417593734057298,0.5793616520485971
2025-05-04 17:50:31.734158,61889.54617279753,62625.24606116116,60999.82501882715,62414.441887420086,5824.605401997627,61995.343330552,61282.76783164663,45.96667589768974,61995.343330552,61282.76783164663,False,False,1,0.008941913031110138,0.008941913031110138,2.0600166081531777,0.584542253554776
2025-05-04 18:50:31.734158,62390.75961301835,62738.796269861436,61327.06476176202,62241.98948967402,4858.199016511541,61971.64147983373,61303.4041494631,40.89504518855295,61971.64147983373,61303.4041494631,False,False,1,-0.0027630207453769318,-0.0027630207453769318,2.0543247395290294,0.5829271511816547
